goal_id,goal_type,stage,operation_family,pass_role,operation_kind,tool_family,material_family,diameter_mm,flute_count,nominal_chipload_min_mm_tooth,nominal_chipload_max_mm_tooth,rpm_min,rpm_max,axial_doc_rule,radial_woc_rule,stepover_pct_min,stepover_pct_max,scallop_height_max_mm,drill_depth_d_warn,drill_depth_d_fail,suggest_goal,sim_goal,optimize_goal,evidence_grade,source_id,source_url,notes
amana-flat-hardwood-adaptive-3175-2f,vendor_lut_chipload,suggest+sim+optimize,adaptive,roughing,*,flat_end,hardwood,3.175,2,0.022,0.038,16000.0,22000.0,0.3xD to 0.7xD,6% to 16%D,,,,,,"new toolpath suggestion lands inside this row when exact-matchable, otherwise nearest row/interpolation must be conservative",tool_load_report chipload/power/deflection verdict Within for in-band cases; Exceeds when intentionally swept beyond this range,recommended candidate must preserve all applicable gates Within and not move outside this source row unless explicitly justified by a higher-confidence row,a,amana_spektra_spiral_plunge_v24,https://www.amanatool.com/pub/media/productattachments/Solid-Carbide-Spektra-Spiral-Plunge-2-3-Flute-v24.pdf,row_kind=exact;
amana-flat-hardwood-adaptive-6000-2f,vendor_lut_chipload,suggest+sim+optimize,adaptive,roughing,*,flat_end,hardwood,6.0,2,0.038,0.07,12000.0,20000.0,0.35xD to 0.9xD,6% to 16%D,,,,,,"new toolpath suggestion lands inside this row when exact-matchable, otherwise nearest row/interpolation must be conservative",tool_load_report chipload/power/deflection verdict Within for in-band cases; Exceeds when intentionally swept beyond this range,recommended candidate must preserve all applicable gates Within and not move outside this source row unless explicitly justified by a higher-confidence row,a,amana_spektra_spiral_plunge_v24,https://www.amanatool.com/pub/media/productattachments/Solid-Carbide-Spektra-Spiral-Plunge-2-3-Flute-v24.pdf,row_kind=exact;
amana-flat-hardwood-pocket-6000-2f,vendor_lut_chipload,suggest+sim+optimize,pocket,roughing,*,flat_end,hardwood,6.0,2,0.032,0.055,12000.0,20000.0,0.25xD to 0.7xD,17% to 37%D,,,,,,"new toolpath suggestion lands inside this row when exact-matchable, otherwise nearest row/interpolation must be conservative",tool_load_report chipload/power/deflection verdict Within for in-band cases; Exceeds when intentionally swept beyond this range,recommended candidate must preserve all applicable gates Within and not move outside this source row unless explicitly justified by a higher-confidence row,a,amana_spektra_spiral_plunge_v24,https://www.amanatool.com/pub/media/productattachments/Solid-Carbide-Spektra-Spiral-Plunge-2-3-Flute-v24.pdf,row_kind=exact;
amana-flat-hardwood-contour-3175-2f,vendor_lut_chipload,suggest+sim+optimize,contour,finish,*,flat_end,hardwood,3.175,2,0.018,0.03,18000.0,24000.0,0.2xD to 0.45xD,2% to 8%D,,,,,,"new toolpath suggestion lands inside this row when exact-matchable, otherwise nearest row/interpolation must be conservative",tool_load_report chipload/power/deflection verdict Within for in-band cases; Exceeds when intentionally swept beyond this range,recommended candidate must preserve all applicable gates Within and not move outside this source row unless explicitly justified by a higher-confidence row,a,amana_spektra_spiral_plunge_v24,https://www.amanatool.com/pub/media/productattachments/Solid-Carbide-Spektra-Spiral-Plunge-2-3-Flute-v24.pdf,row_kind=exact;
amana-flat-plywood-softwood-pocket-6000-2f,vendor_lut_chipload,suggest+sim+optimize,pocket,roughing,*,flat_end,plywood_softwood,6.0,2,0.04,0.07,14000.0,22000.0,0.35xD to 0.8xD,15% to 33%D,,,,,,"new toolpath suggestion lands inside this row when exact-matchable, otherwise nearest row/interpolation must be conservative",tool_load_report chipload/power/deflection verdict Within for in-band cases; Exceeds when intentionally swept beyond this range,recommended candidate must preserve all applicable gates Within and not move outside this source row unless explicitly justified by a higher-confidence row,a,amana_spektra_spiral_plunge_v24,https://www.amanatool.com/pub/media/productattachments/Solid-Carbide-Spektra-Spiral-Plunge-2-3-Flute-v24.pdf,row_kind=exact;
amana-flat-plywood-hardwood-pocket-6000-2f,vendor_lut_chipload,suggest+sim+optimize,pocket,roughing,*,flat_end,plywood_hardwood,6.0,2,0.035,0.06,14000.0,22000.0,0.3xD to 0.7xD,13% to 30%D,,,,,,"new toolpath suggestion lands inside this row when exact-matchable, otherwise nearest row/interpolation must be conservative",tool_load_report chipload/power/deflection verdict Within for in-band cases; Exceeds when intentionally swept beyond this range,recommended candidate must preserve all applicable gates Within and not move outside this source row unless explicitly justified by a higher-confidence row,a,amana_spektra_spiral_plunge_v24,https://www.amanatool.com/pub/media/productattachments/Solid-Carbide-Spektra-Spiral-Plunge-2-3-Flute-v24.pdf,row_kind=exact;
amana-flat-mdf-pocket-6000-2f,vendor_lut_chipload,suggest+sim+optimize,pocket,roughing,*,flat_end,mdf,6.0,2,0.03,0.055,12000.0,20000.0,0.25xD to 0.65xD,13% to 28%D,,,,,,"new toolpath suggestion lands inside this row when exact-matchable, otherwise nearest row/interpolation must be conservative",tool_load_report chipload/power/deflection verdict Within for in-band cases; Exceeds when intentionally swept beyond this range,recommended candidate must preserve all applicable gates Within and not move outside this source row unless explicitly justified by a higher-confidence row,a,amana_spektra_spiral_plunge_v24,https://www.amanatool.com/pub/media/productattachments/Solid-Carbide-Spektra-Spiral-Plunge-2-3-Flute-v24.pdf,row_kind=exact;
amana-flat-hdf-pocket-6000-2f,vendor_lut_chipload,suggest+sim+optimize,pocket,roughing,*,flat_end,hdf,6.0,2,0.028,0.05,12000.0,19000.0,0.2xD to 0.5xD,10% to 24%D,,,,,,"new toolpath suggestion lands inside this row when exact-matchable, otherwise nearest row/interpolation must be conservative",tool_load_report chipload/power/deflection verdict Within for in-band cases; Exceeds when intentionally swept beyond this range,recommended candidate must preserve all applicable gates Within and not move outside this source row unless explicitly justified by a higher-confidence row,a,amana_spektra_spiral_plunge_v24,https://www.amanatool.com/pub/media/productattachments/Solid-Carbide-Spektra-Spiral-Plunge-2-3-Flute-v24.pdf,row_kind=exact;
amana-flat-particleboard-pocket-6000-2f,vendor_lut_chipload,suggest+sim+optimize,pocket,roughing,*,flat_end,particleboard,6.0,2,0.032,0.06,12000.0,19000.0,0.25xD to 0.6xD,13% to 30%D,,,,,,"new toolpath suggestion lands inside this row when exact-matchable, otherwise nearest row/interpolation must be conservative",tool_load_report chipload/power/deflection verdict Within for in-band cases; Exceeds when intentionally swept beyond this range,recommended candidate must preserve all applicable gates Within and not move outside this source row unless explicitly justified by a higher-confidence row,a,amana_spektra_spiral_plunge_v24,https://www.amanatool.com/pub/media/productattachments/Solid-Carbide-Spektra-Spiral-Plunge-2-3-Flute-v24.pdf,row_kind=exact;
amana-flat-acrylic-contour-3175-2f,vendor_lut_chipload,suggest+sim+optimize,contour,finish,*,flat_end,acrylic,3.175,1,0.03,0.06,16000.0,24000.0,0.25xD to 0.65xD,5% to 16%D,,,,,,"new toolpath suggestion lands inside this row when exact-matchable, otherwise nearest row/interpolation must be conservative",tool_load_report chipload/power/deflection verdict Within for in-band cases; Exceeds when intentionally swept beyond this range,recommended candidate must preserve all applicable gates Within and not move outside this source row unless explicitly justified by a higher-confidence row,b,onsrud_cutting_data_recommendations,https://www.onsrud.com/Forms/Cutting-Data-Recommendations.asp,row_kind=exact;
amana-flat-acrylic-adaptive-6000-1f,vendor_lut_chipload,suggest+sim+optimize,adaptive,roughing,*,flat_end,acrylic,6.0,1,0.09,0.15,14000.0,22000.0,0.2xD to 0.65xD,6% to 20%D,,,,,,"new toolpath suggestion lands inside this row when exact-matchable, otherwise nearest row/interpolation must be conservative",tool_load_report chipload/power/deflection verdict Within for in-band cases; Exceeds when intentionally swept beyond this range,recommended candidate must preserve all applicable gates Within and not move outside this source row unless explicitly justified by a higher-confidence row,b,onsrud_cutting_data_recommendations,https://www.onsrud.com/Forms/Cutting-Data-Recommendations.asp,row_kind=exact;
amana-flat-hdpe-pocket-6000-1f,vendor_lut_chipload,suggest+sim+optimize,pocket,roughing,*,flat_end,hdpe,6.0,1,0.12,0.2,12000.0,20000.0,0.35xD to 1.2xD,10% to 30%D,,,,,,"new toolpath suggestion lands inside this row when exact-matchable, otherwise nearest row/interpolation must be conservative",tool_load_report chipload/power/deflection verdict Within for in-band cases; Exceeds when intentionally swept beyond this range,recommended candidate must preserve all applicable gates Within and not move outside this source row unless explicitly justified by a higher-confidence row,b,onsrud_cutting_data_recommendations,https://www.onsrud.com/Forms/Cutting-Data-Recommendations.asp,row_kind=exact;
amana-flat-delrin-pocket-6000-1f,vendor_lut_chipload,suggest+sim+optimize,pocket,roughing,*,flat_end,delrin,6.0,1,0.08,0.14,12000.0,20000.0,0.25xD to 0.9xD,8% to 25%D,,,,,,"new toolpath suggestion lands inside this row when exact-matchable, otherwise nearest row/interpolation must be conservative",tool_load_report chipload/power/deflection verdict Within for in-band cases; Exceeds when intentionally swept beyond this range,recommended candidate must preserve all applicable gates Within and not move outside this source row unless explicitly justified by a higher-confidence row,b,onsrud_cutting_data_recommendations,https://www.onsrud.com/Forms/Cutting-Data-Recommendations.asp,row_kind=exact;
amana-flat-polycarbonate-contour-6000-1f,vendor_lut_chipload,suggest+sim+optimize,contour,finish,*,flat_end,polycarbonate,6.0,1,0.06,0.11,12000.0,19000.0,0.15xD to 0.55xD,3% to 13%D,,,,,,"new toolpath suggestion lands inside this row when exact-matchable, otherwise nearest row/interpolation must be conservative",tool_load_report chipload/power/deflection verdict Within for in-band cases; Exceeds when intentionally swept beyond this range,recommended candidate must preserve all applicable gates Within and not move outside this source row unless explicitly justified by a higher-confidence row,b,onsrud_cutting_data_recommendations,https://www.onsrud.com/Forms/Cutting-Data-Recommendations.asp,row_kind=exact;
amana-flat-aluminum-adaptive-6000-3f,vendor_lut_chipload,suggest+sim+optimize,adaptive,roughing,*,flat_end,aluminum,6.0,3,0.018,0.035,10000.0,18000.0,0.15xD to 0.45xD,3% to 13%D,,,,,,"new toolpath suggestion lands inside this row when exact-matchable, otherwise nearest row/interpolation must be conservative",tool_load_report chipload/power/deflection verdict Within for in-band cases; Exceeds when intentionally swept beyond this range,recommended candidate must preserve all applicable gates Within and not move outside this source row unless explicitly justified by a higher-confidence row,b,onsrud_cutting_data_recommendations,https://www.onsrud.com/Forms/Cutting-Data-Recommendations.asp,row_kind=exact;
amana-flat-softwood-contour-12000-2f,vendor_lut_chipload,suggest+sim+optimize,contour,finish,*,flat_end,softwood,12.0,2,0.05,0.08,10000.0,16000.0,0.08xD to 0.25xD,2% to 8%D,,,,,,"new toolpath suggestion lands inside this row when exact-matchable, otherwise nearest row/interpolation must be conservative",tool_load_report chipload/power/deflection verdict Within for in-band cases; Exceeds when intentionally swept beyond this range,recommended candidate must preserve all applicable gates Within and not move outside this source row unless explicitly justified by a higher-confidence row,a,amana_spektra_spiral_plunge_v24,https://www.amanatool.com/pub/media/productattachments/Solid-Carbide-Spektra-Spiral-Plunge-2-3-Flute-v24.pdf,row_kind=exact;
amana-vbit-softwood-trace-6000-2f,vendor_lut_chipload,suggest+sim+optimize,trace,finish,*,chamfer_vbit,softwood,6.0,2,0.04,0.085,12000.0,22000.0,tip depth dependent,width-at-depth,,,,,,"new toolpath suggestion lands inside this row when exact-matchable, otherwise nearest row/interpolation must be conservative",tool_load_report chipload/power/deflection verdict Within for in-band cases; Exceeds when intentionally swept beyond this range,recommended candidate must preserve all applicable gates Within and not move outside this source row unless explicitly justified by a higher-confidence row,a,amana_insert_v_groove_v16,https://www.amanatool.com/pub/media/productattachments/Insert-V-Groove-Speed-Chart-v16.pdf,row_kind=exact;
amana-vbit-hardwood-trace-6000-2f,vendor_lut_chipload,suggest+sim+optimize,trace,finish,*,chamfer_vbit,hardwood,6.0,2,0.028,0.06,12000.0,20000.0,tip depth dependent,width-at-depth,,,,,,"new toolpath suggestion lands inside this row when exact-matchable, otherwise nearest row/interpolation must be conservative",tool_load_report chipload/power/deflection verdict Within for in-band cases; Exceeds when intentionally swept beyond this range,recommended candidate must preserve all applicable gates Within and not move outside this source row unless explicitly justified by a higher-confidence row,a,amana_insert_v_groove_v16,https://www.amanatool.com/pub/media/productattachments/Insert-V-Groove-Speed-Chart-v16.pdf,row_kind=exact;
